,0,1,2,3,4,5,6,7,8,val
2644,O, , , , ,O, ,X,X,0.54921875
2645,O,X, , , , ,O,X,X,-0.8391376538276671
2646,O, ,X, , , ,O,X,X,-0.8835136695068231
2647,O, , ,X, , ,O,X,X,-0.7523808500801443
2648,O,O,X, , , ,O,X,X,0.377216796875
2649,O, ,X,O, , ,O,X,X,-0.996828788061066
2650,O, ,X, ,O, ,O,X,X,0.949464177524301
2651,O, ,X, , ,O,O,X,X,-0.022587976455688472
2652,O,X,X, ,O, ,O,X,X,-0.9177879499676506
2653,O, ,X, ,O,X,O,X,X,0.9999999760813278
2654,O,X,X,X,O,O,O,X,X,0.0
2655,X,X,O, ,O, , ,X, ,-0.9494705540245394
2656,X, ,O, ,O, ,X,X, ,0.8665509830981271
2657,X, ,O, ,O, , ,X,X,-0.9003473182022571
2658,X,X,O, ,O,O,X,X, ,-0.78092041015625
2659,X, ,O, ,O,O,X,X, ,0.893827269077301
2660,X,O,X,X, , , ,O, ,-0.7754253234863281
2661, ,O,X,X, ,X, ,O, ,0.0
2662, ,O,X,X, , ,X,O, ,0.0
2663, ,O,X,X, , , ,O,X,-0.2375
2664,X,O,X,X,O, , ,O, ,-0.9999999999943048
2665,X,O,X,X, , ,O,O, ,-0.7820307922363281
2666,X,O,X,X,X, ,O,O, ,-0.54921875
2667,X,O,X,X, ,X,O,O, ,-0.6494140625
2668,X,O,X,X, , ,O,O,X,-0.6494140625
2669,X,O,X,X,X,O,O,O, ,0.9499999987204026
2670,X,O, ,X, ,O, ,X,O,0.7229949951171875
2671,X, , ,X,O,O, ,X,O,0.886485658583511
2672,X,X, ,X,O,O, ,X,O,-0.724560546875
2673,X, , ,X,O,O,X,X,O,0.9999999760813278
2674,X, , ,X, ,O, ,X,O,-0.5244830322265625
2675,O, ,X,X, , ,O, , ,0.5627992590193461
2676, , ,X,X, ,O,O, , ,5.113297176442594e-06
2677, , ,X,X, , ,O,O, ,0.47629230934143063
2678,O, ,X,X,X, ,O, ,O,0.9494727835389016
2679, , ,X,X,X,O,O, ,O,-0.011862056015059488
2680,X, ,X,X,X,O,O, ,O,-0.9488446967540463
2681, ,X,X,X,X,O,O, ,O,-0.8974530015233904
2682, ,X,X,X,X,O,O,O,O,-0.9989966087224467
2683,X,O,O, ,O,X, , ,X,-0.7418743896484374
2684,X,O, ,O,O,X, , ,X,0.8842779996097088
2685,X,O, , ,O,X,O, ,X,0.0
2686,X,O, , ,O,X, ,O,X,-0.9999821216263793
2687,X,O, ,O,O,X,X, ,X,-0.9487290377150991
2688,X,O, ,O,O,X, ,X,X,0.9024987884911527
2689,X,O,O,O,O,X, ,X,X,0.9495978595895431
2690,X,O,O,O,O,X,X,X,X,0.9999999999999998
2691,X,O,X, ,X, ,O,O,X,0.9899774042423815
2692,X,O,X, , ,X,O,O,X,0.9924830531817861
2693,O,O, , , ,X,X, , ,0.5349839230775832
2694,O, , ,O, ,X,X, , ,0.835989200708822
2695,O, , , , ,X,X,O, ,0.3303731345176696
2696,O, , , , ,X,X, ,O,0.7912564441042111
2697,O,X, , ,O,X,X, , ,-0.8867856160223484
2698,O, ,X, ,O,X,X, , ,-0.724560546875
2699,O, , ,X,O,X,X, , ,-0.9491807347639125
2700,O, , , ,O,X,X, ,X,0.8205511745880107
2701,O, , ,O,O,X,X, ,X,0.9274305991828442
2702,O, , , ,O,X,X,O,X,0.8603189083114209
2703,O, ,X, ,O,X,X,O,X,0.9999924575611288
2704,O, , ,X,O,X,X,O,X,-0.9430695936944868
2705,O,O, ,X,O,X,X,O,X,-0.9999968180336012
2706,X,O, ,O,X, , , , ,0.8523151223861873
2707,X, , ,O,X,O, , , ,0.8767547712147236
2708,X, , ,O,X, , ,O, ,0.9091551737531586
2709,X,X, ,O,X,O, , , ,0.90137936872286
2710,X, , ,O,X,O, ,X, ,0.39747382902220607
2711,X,X, ,X, ,O, , ,O,0.225625
2712,X, ,X,X, ,O, , ,O,0.225625
2713,X, , ,X,X,O, , ,O,-0.8982925623361953
2714,X, , ,X, ,O,X, ,O,0.9999761621685057
2715,X,O, ,X,X,O, ,X,O,-0.8548927307128906
2716,O,X,X,X,O, , , , ,-0.9471565671284793
2717,O,X,X, ,O,X, , , ,-0.7055669863405124
2718,O,X,X, ,O, ,X, , ,-0.9478674303508888
2719,O,X,X, ,O, , ,X, ,-0.94348630180021
2720,O,X,X,O,O,O, ,X,X,-0.999995757378135
2721,O,X,X,O,O, ,O,X,X,-0.9999899434148384
2722,O,X,X,O,O, , ,X,X,-0.6494140625
2723,X,X, ,X, , ,O,O, ,-0.45115650177001954
2724,X, ,X,X, , ,O,O, ,-0.5361933593749999
2725,X, , ,X,X, ,O,O, ,-0.6494140625
2726,X, , ,X, ,X,O,O, ,-0.37510156249999993
2727,X, , ,X, , ,O,O,X,-0.38924058227539055
2728,X,O, ,X, ,X,O,O, ,0.0
2729,X,X,O,X,O,X,O,O, ,-0.9436864852905273
2730,X,X,O,X, ,X,O,O,O,-0.68359375
2731,X,O, , ,X, , ,O, ,0.9044168123209986
2732,X, , , ,X,O, ,O, ,0.9145179504528642
2733,X, ,X,O,X, , ,O,O,0.3752786502216947
2734,X, ,X, ,X,O, ,O,O,0.9477405114935096
2735,X, ,X, ,X, ,O,O,O,-0.9999995752587576
2736,X,O,X, ,X, ,X,O,O,0.9999246606807095
2737,X,O,X,O,X,X, ,O,O,0.9498303470143384
2738,X,O,X, ,X,X,O,O,O,-0.822021484375
2739,X,O,O,O,X, ,X, , ,0.9481641655884765
2740,X, ,O,O,X,O,X, , ,0.43195851564407345
2741,X, ,O,O,X, ,X,O, ,0.8899840596292122
2742,X,X,O,O,X, ,X,O, ,0.07541005660407829
2743,X, ,O,O,X,X,X,O, ,0.06415252340603841
2744,X, ,O,O,X, ,X,O,X,0.9999999999999998
2745,X,X, ,X,O, , ,O, ,0.8104556174242636
2746,X, ,X,X,O, , ,O, ,-0.9121369893626252
2747,X,O,X,X,O,X, ,O,O,-0.999995757378135
2748,X,O,O, , ,X, ,O,X,0.21434374999999997
2749,X,O, ,O, ,X, ,O,X,0.45403320312499995
2750,X,O,O,X, ,X, ,O,X,0.225625
2751,X,O,O, , ,X,X,O,X,-0.2887109375
2752,X,O,O,X,X,X,O,O,X,0.25
2753,X,O, , , ,X, ,O,X,-0.08478007812500002
2754,X, , , ,X, ,X,O,O,0.9022309096187621
2755, , , ,X,X, ,X,O,O,0.5217578125
2756, , , , ,X,X,X,O,O,0.8293913769454468
2757,O,X,X, ,X, ,X,O,O,0.9999999760813278
2758,O,X, ,X,X, ,X,O,O,0.8347360706329345
2759,O,X, , ,X,X,X,O,O,0.8347360706329345
2760,X,O, , ,X, ,X,O, ,0.8163188418624132
2761, ,O, ,X,X, ,X,O, ,0.6539879966834296
2762,X, ,X,O,X, ,O, , ,0.8946567803416717
2763,X, , ,O,X,X,O, , ,-0.02580005098391179
2764,X, , ,O,X, ,O,X, ,0.8893757766706036
2765,O,O,X,X,X, ,O, , ,0.9491375112164335
2766,O, ,X,X,X,O,O, , ,6.81265359246139e-06
2767,O, ,X,X,X, ,O,O, ,0.9363239349486575
2768,O,X,X,X,X, ,O,O,O,-0.9999761621685057
2769,X,O,X,O,X, , , , ,0.8856142927366628
2770,X,O, ,O,X, ,X, , ,0.9024968333031115
2771,X,O, ,O,X, , ,X, ,0.225625
2772,X,O,X,O,X,X, ,O, ,0.902494894711689
2773,X,O,X,O,X, ,X,O, ,0.9989966087224467
2774,X,O,X,O,X, , ,O,X,0.9986621449632622
2775,X,O,X,O,X, , ,O, ,0.9489840660603099
2776,X,O,O,X, , , ,O,X,0.6494140625
2777,X,O, ,X, , ,O,O,X,0.06828124999999999
2778,X,O, ,X, , , ,O,X,-0.5291796875
2779,X,O,X, , , , ,O,X,-0.54921875
2780,X,O, , , , ,X,O,X,-0.40832031488418574
2781,O,O,X,X,O,X, , , ,0.5204125976562499
2782,O,O,X,X, ,X,O, , ,0.724560546875
2783,O,O,X,X, ,X, ,O, ,0.2375
2784,O,O,X,X, ,X, , ,O,0.0
2785,O,O,X,X,O,X,X, , ,-0.8231903076171875
2786,O,O,X,X,O,X, ,X, ,-0.78092041015625
2787, ,X, ,X, , ,O,O,X,0.2182123556041557
2788, , ,X,X, , ,O,O,X,0.4032887325317366
2789, , , ,X, ,X,O,O,X,0.0
2790,O,X, ,X,X,O,O,O,X,0.0
2791,O,X,X,X,X,O,O,O,X,0.0
2792,O,X, ,X, , ,O, ,X,0.11710519925424585
2793,O, ,X,X, , ,O, ,X,0.0
2794,O, , ,X,X, ,O, ,X,1.7017637340660342e-06
2795,O,O,X,X, , ,O,X,X,0.225625
2796,O,O, ,X,X, ,O,X,X,-0.9428589005226968
2797,O,O, ,X, ,X,O,X,X,-0.54921875
2798,O,O,O,X, ,X,O,X,X,-0.7626953125
2799,O,O, ,X,O,X,O,X,X,0.724560546875
2800,O,O, ,X, , ,O,X,X,0.10279818725585932
2801, ,X, ,O, ,X, , , ,-0.01602601391825155
2802, , , ,O, ,X,X, , ,5.616549187435019e-27
2803, ,O, ,O, ,X,X, , ,0.775899812310771
2804, , , ,O,O,X,X, , ,0.8225945801010629
2805, , , ,O, ,X,X,O, ,0.6960018600881099
2806, , , ,O, ,X,X, ,O,2.9529947035501587e-30
2807,X, , ,O,O,X,X,X,O,0.0
2808, ,X, ,O,O,X,X,X,O,-0.9239636941717322
2809, , ,X,O,O,X,X,X,O,-0.9499597405512541
2810,O,X, ,O,O,X,X,X,O,-0.9989966087224467
2811, ,X,O,O,O,X,X,X,O,0.0
2812, , , ,O,O,X,X,X,O,-0.022592967505294954
2813, ,X,O, ,X, ,X, ,O,-0.4198162986738316
2814, , ,O,X,X, ,X, ,O,-0.841327885938234
2815,O,X,O, ,X,X,X, ,O,0.9024713151427686
2816,O, ,O,X,X,X,X, ,O,0.9999997610830511
2817,O, ,O, ,X,X,X,X,O,-0.9477405114935096
2818,O,X,O,X,X,X,X,O,O,0.9999999999999994
2819,O,X,O, ,X,X,X,O,O,0.9499999461386937
2820,X,O,X, ,O, , , , ,-0.28524018869010415
2821,X, ,X, ,O,O, , , ,0.94651864574678
2822,X, ,X, ,O, ,O, , ,0.9458765251425298
2823,X, ,X, ,O, , ,O, ,0.946676638862744
2824,X, ,X,X,O, ,O, , ,-0.1608787897373053
2825,X, ,X, ,O, ,O, ,X,0.8769472076821554
2826,X,O,X, ,O, ,O,X, ,0.0038191657946197496
2827,X, ,X, ,O,O,O,X, ,0.8535067411857872
2828,X, ,X, ,O, ,O,X,O,0.9449989200175195
2829,X,X,X, ,O, ,O,X,O,0.9999998992069122
2830,X, ,X, ,O,X,O,X,O,3.3342758295214627e-28
2831,X, ,X,X,O,O,O,X,O,0.9499999999772002
2832,X,X,X,X,O,O,O,X,O,0.9999999999989864
2833,O,X,X,X,X, ,O,O, ,-0.9319858191892031
2834,O,X,X, ,X, ,O,O,X,-0.9487290377150991
2835,O,X,X,O,X, ,O,O,X,-0.9998660634323725
2836,O,X,X, ,X,O,O,O,X,0.0
2837,O,O,X, ,X, , , ,X,0.9024999245270238
2838,O,O, ,X,X, , , ,X,-0.8615056580305099
2839,O,O, , ,X, ,X, ,X,-0.54921875
2840,O,O, , ,X, , ,X,X,-0.9127957823649048
2841,O,O,X,O,X,X, , ,X,0.9999996814440681
2842,O,O, ,O,X,X, ,X,X,-0.2375
2843,O,O, ,O,X,X, , ,X,0.683288688659668
2844,O,X,O,O,O,X, ,X,X,0.724560546875
2845,O,X,O, ,O,X,O,X,X,-0.9999865912197845
2846,O,X,O, ,O,X, ,X,X,-0.9416301293040436
2847,O, ,O, ,X, ,O,X,X,0.9497716311763321
2848,O,O,X, ,X, ,O,X,X,-0.9432216126096103
2849,O,O, , ,X,X,O,X,X,-0.9446441753920226
2850,O,O,X, , , ,X, , ,0.9243396129310131
2851,O, ,X, , ,O,X, , ,0.8943087496280671
2852,O, ,X, , , ,X,O, ,0.8656441574096679
2853,O, ,X, , , ,X, ,O,0.8659947961187622
2854,O, ,X,X,O, ,X, , ,-0.9442258086001876
2855,O, ,X, ,O, ,X,X, ,-0.78092041015625
2856,O,X,X,O,O, ,X, , ,-0.8685896069084165
2857,O,X,X, ,O,O,X, , ,-0.8487432361009746
2858,O,X,X, ,O, ,X,O, ,1.5849599557839706e-07
2859,O,X,X, ,O, ,X, ,O,-0.9999995752587576
2860,O,X,X,O,O,X,X, , ,-0.8779744536270664
2861,O,X,X,O,O, ,X,X, ,-0.878669548034668
2862,O,X,X,O,O, ,X, ,X,-0.8851338702440261
2863,O,X,X,O,O,O,X, ,X,-0.9999999244051841
2864,O,O,X, ,X, ,O, ,X,0.9495604341651231
2865,O, ,X, ,X,O,O, ,X,-0.16878084650355943
2866,O, ,X, ,X, ,O,O,X,0.9469873486580127
2867, ,O, , , ,O, ,X,X,0.49315808105468745
2868,X,O,O,O, , , ,X,X,0.7406683349609374
2869,X,O, ,O, ,O, ,X,X,0.7449909973144531
2870,X,O, ,O, , ,O,X,X,0.7172337646484375
2871,X,O, ,O,O, ,X,X,X,0.9999994336783435
2872,O,X, ,O, ,X, , ,X,-0.58553955078125
2873,O, ,X,O, ,X, , ,X,0.9996825207285867
2874,O, , ,O, ,X,X, ,X,0.1473777307450771
2875,O, , ,O, ,X, ,X,X,-0.41562499999999997
2876,O,O, ,O, ,X,X, ,X,0.54921875
2877,O, ,O,O, ,X,X, ,X,-0.000571658437588292
2878,O, , ,O, ,X,X,O,X,0.2375
2879,O, ,X,O, ,X,X,O,X,0.68359375
2880,X, ,X,O,X, , ,O, ,0.8954954740502002
2881,O,O, ,X,X, ,O, ,X,0.7372428235795534
2882,O, ,O,X,X, ,O, ,X,0.9187747405087157
2883,O, , ,X,X,O,O, ,X,0.09042626953124999
2884,O, , ,X,X, ,O,O,X,0.9322329640919633
2885,O, ,X,X,X,O,O, ,X,0.0
2886,O, , ,X,X,O,O,X,X,0.095185546875
2887,O,O,X,X,X,O,O, ,X,0.0
2888,O, ,X,X,X,O,O,O,X,0.0
2889,O,O,X,X,X, ,O,O,X,0.9497737960191179
2890,O,O,X,X,X, ,O, ,X,0.00012734446331135867
2891,O,O, , ,X, ,X, , ,0.5713094681462971
2892,O, , , ,X, ,X, ,O,0.9323865078529971
2893,O,X,O, ,X, ,X, , ,1.7405680295761672e-18
2894,O, ,O,X,X, ,X, , ,-0.8982793816145568
2895,O, ,O, ,X, ,X,X, ,-0.7633801592257805
2896,O,X,O, ,X, ,X,O, ,2.191540811567411e-20
2897,O,X,O, ,X, ,X, ,O,0.9295072975219226
2898,O,X,O,X,X,O,X, , ,-0.9471820682741923
2899,O,X,O, ,X,O,X,X, ,0.9943622898863396
2900,O,X,O, ,X,O,X, ,X,0.08789188472060006
2901,O,X,O,O,X,O,X, ,X,0.9199074655771255
2902,O,X,O, ,X,O,X,O,X,0.0
2903,O,X,O,O,X,O,X,X,X,0.9683236479759216
2904,O,X,O,X,X, ,O, ,X,0.9012925858293441
2905,O, ,O,X,X,X,O, ,X,0.9999968180336012
2906,O, ,O,X,X, ,O,X,X,-0.8548927307128906
2907,O, , ,O,X,X, , , ,-0.09523551244161567
2908,O, , , ,X,X,O, , ,0.45516738375507426
2909,O, , , ,X,X, ,O, ,0.9368921151816612
2910,O,X, , ,X,X, , ,O,0.7493668483430971
2911,O, ,X, ,X,X, , ,O,0.9024947879057063
2912,O, , ,X,X,X, , ,O,0.9999999999820002
2913,O, , , ,X,X,X, ,O,0.8982633235966295
2914,O,X,O, ,X,X, , ,O,0.7047806701660155
2915,O,X, ,O,X,X, , ,O,0.7083570861816406
2916,O,X, , ,X,X, ,O,O,0.6593996530771256
2917,O,X,X, ,X,X, ,O,O,-0.8231903076171875
2918,O,X, ,X,X,X, ,O,O,0.9999976135252009
2919,O,X, , ,X, , ,O,X,-0.07833215338867922
2920,O, , ,X,X, , ,O,X,0.030117301940917964
2921,O,X,O, ,X, ,X,O,X,0.0
2922,O,X,O,X,X,O, ,O,X,0.0
2923,O,X,O,X,X, ,O,O,X,0.9499999996963455
2924,O,X, , ,X,X, ,O, ,-0.21186139650166988
2925,O, , ,X,X,X, ,O, ,0.999999957477916
2926,O,O,X, ,X,X, ,O, ,0.724560546875
2927,O, ,X,O,X,X, ,O, ,0.8231903076171875
2928,O, ,X, ,X,X, ,O,O,0.9486988796296333
2929,O, ,X,X,X,X,O,O, ,0.9998995475742793
2930,O, ,X, ,X,X,O,O,X,0.99982141790983
2931,O, , ,O,X,X,X, , ,0.0002423856744016082
2932,O, , ,O,X,X, ,X, ,-0.835245102632125
2933,O, , ,O,X,X,X,O, ,0.9373047120403498
2934,O, , ,O,X,X,X, ,O,0.949930408021348
2935,X, ,O,O,X,X, ,O,X,0.9999982101439007
2936, ,X,O,O,X,X, ,O,X,6.408913433730018e-16
2937, , ,O,O,X,X,X,O,X,0.0
2938,O,X,O,O,X,X,X, ,O,0.9499999996963455
2939,O,X,O,O,X,X,X,X,O,0.9999999999999998
2940,O, , ,O,X, , ,X, ,0.8487818769623117
2941, , , ,O,X,O, ,X, ,0.8519365218331416
2942, , ,X,O,X, ,O,X, ,-0.4758465576171875
2943, , , ,O,X,X,O,X, ,-0.741565971407901
2944,X, , ,O,X,O,O,X,X,0.578125
2945, , ,X,O,X,O,O,X,X,-0.78092041015625
2946,X,O,X,X,O,O, , ,X,-0.9456708747641337
2947,X,O, ,X,O,O,X, ,X,0.999995757378135
2948,O,O,X, ,X, ,X, , ,0.9999996814440681
2949,O,O, ,X,X, ,X, , ,-0.6465373611450195
2950,O,O,O, ,X, , ,X,X,-0.9994355924063762
2951,O, ,O,O,X, , ,X,X,-0.05863281250000002
2952,O, ,O,O,X,X, ,X,X,-0.9404785340302624
2953,O, ,O,O,X, ,X,X,X,0.9999434955105322
2954,X,O, , ,X,O, , , ,0.9228841363595881
2955,X,O,O,X,X, , , , ,0.39484375
2956,X,O,O, ,X, ,X, , ,0.8955651334923473
2957,X,X,O,O, ,X, ,O,X,0.1269140625
2958,X, ,O,O, ,X,X,O,X,0.0009540062582959763
2959,X, ,O,O, ,X, ,O,X,0.6494140625
2960,X,X,O, ,X, , ,O, ,-0.7797695471929306
2961,X, ,O, ,X, ,X,O, ,0.8508061586088098
2962,X, ,O, ,X, , ,O,X,0.9999899434148384
2963,O,X,O, , , ,X, , ,0.745641383835551
2964,O,X, ,O, , ,X, , ,0.5297265831768512
2965,O,X, , ,O, ,X, , ,0.2089750282863218
2966,O,X, , , , ,X,O, ,0.34698255940343226
2967,O,X, , , , ,X, ,O,0.3262303536194563
2968,O,X,X, ,X,O,X,O, ,0.9999999924319827
2969,O,X,X, , ,O,X,O, ,0.54921875
2970, ,X,O,O, , ,X, , ,0.05086477661132812
2971, ,X,O, ,O, ,X, , ,0.1450774537603653
2972, ,X,O, , , ,X,O, ,0.27561908177950795
2973, ,X,O, , , ,X, ,O,-0.35140554975228366
2974,O,X,O,O, ,X,X, , ,0.7429292526245116
2975,O,X,O, ,O,X,X, , ,2.912496000542623e-06
2976,O,X,O, , ,X,X,O, ,0.2524923325783921
2977,O,X,O, , ,X,X, ,O,0.7429292526245116
2978,O,X,O,O, ,X,X,X, ,0.8957159554965619
2979,O,X,O,O, ,X,X, ,X,0.0001924571963016962
2980,O,X,O,O,O,X,X,X, ,0.9459831315440169
2981,O,X,O,O, ,X,X,X,O,0.9477405114935096
2982,O,X,O, , ,X,X, , ,0.20362979037859197
2983, ,X,O,X,X, , , ,O,-0.6831712722778319
2984,X, , ,O,O,X, , ,X,0.2992800610018308
2985, ,X, ,O,O,X, , ,X,0.2320732936019777
2986,X, , ,O, ,X, ,O,X,-0.08742968749999999
2987, ,X, ,O, ,X, ,O,X,0.0
2988, , , ,O,X,X, ,O,X,0.8855046344074469
2989, , , ,O, ,X,X,O,X,0.0
2990,X, , ,O,O,X, ,O,X,0.9013504026830196
2991,X,X, ,O, ,X,O,O,X,0.8739120922982693
2992,X, , ,O,X,X,O,O,X,0.9999682162246744
2993,X, , , , , ,O,O,X,0.7708971607208251
2994,X, , , ,O,X,O, ,X,-0.6494140625
2995,X, ,O, ,O, ,O,X,X,-0.9999998656092163
2996,X, , ,O,O, ,O,X,X,-0.5217578125
2997,X, , , ,O,O,O,X,X,-0.9015944393720081
2998,X,X, , ,O,O,O,X,X,-0.9373047120403498
2999,X, ,X, ,O,O,O,X,X,-0.9401205131547985
3000,X, , ,X,O,O,O,X,X,-0.874673511281215
3001,X,X,O,O,X,X, ,O, ,1.7897220363497368e-14
3002,X,X,O,O,X, , ,O,X,0.9999999995738184
3003,X,X,O,O,X,X,O,O, ,0.9499996973718647
3004,X,X,O,O,X,X,O,O,X,0.9999999999997594
3005,X,X,O,O,X, , ,O, ,0.8736500186331247
3006,X,O,O, ,X, ,X,O, ,0.8979594131934072
3007,X,O, ,O,X, ,X,O, ,0.9480687709175808
3008,X,O, , ,X,O,X,O, ,0.9274305991828442
3009,X,O, , ,X, ,X,O,O,0.9378677437088807
3010,X,O,X, ,X,O,X,O, ,0.9683236479759216
3011,X,O, ,X,X,O,X,O, ,0.578125
3012,O,X,O, , , , ,X, ,0.63964501953125
3013,O,X, ,O, , , ,X, ,0.06828124999999999
3014,O,X, , ,O, , ,X, ,-0.6164508449048081
3015,O,X, , , ,O, ,X, ,0.41562499999999997
3016,O,X, , , , ,O,X, ,0.63964501953125
3017,O,X, , , , , ,X,O,0.413746992650032
3018,O,X,O, , , ,O,X,X,0.45403320312499995
3019,O,X, ,O, , ,O,X,X,-0.9436864852905273
3020,O,X, , ,O, ,O,X,X,-0.8496079877871634
3021,O,X, , , ,O,O,X,X,0.6494140625
3022,O,X, , ,X,O,O,X,X,0.9994355924063762
3023,O,O, , , , ,X, ,X,0.8755785617828369
3024,O, ,O, , , ,X, ,X,0.8712117904887078
3025,O, , ,O, , ,X, ,X,0.873195067618857
3026,O, , , , , ,X,O,X,0.4376988683170005
3027,O, ,X, , ,O,X, ,X,0.893875084440021
3028,O, , ,X, ,O,X, ,X,1.534115169463887e-05
3029, ,X, ,O, , ,X, , ,0.09735396230050486
3030,O,X,O,O,X, ,X,O,X,0.0
3031,X,O,O, , ,O, ,X,X,0.78092041015625
3032,X,O, , , ,O,O,X,X,0.7797462463378906
3033,X,O, ,X,X, ,O, , ,0.8882371487339027
3034,X,O,X,O,X, ,O, , ,0.9476480306637907
3035,X,O,X, ,X,O,O, , ,0.9494274289576231
3036,X,O,X, ,X, ,O,O, ,0.9382171858624496
3037,X,O,X,O,X,X,O, ,O,0.0
3038,X, , ,O, ,X,X, ,O,0.0
3039,O, ,X,O, ,X,X, ,O,0.8779868933185935
3040, ,O,X,O, ,X,X, ,O,0.8908030519261956
3041, , ,X,O,O,X,X, ,O,-1.703394765726601e-07
3042, , ,X,O, ,X,X,O,O,0.7507313537597655
3043,O,X,X,O, ,X,X, ,O,-0.78092041015625
3044,O, ,X,O,X,X,X, ,O,0.9999999989897916
3045,O, ,X,O, ,X,X,X,O,-0.6494140625
3046,O,X,X,O, ,X,X,O,O,0.9274305991828442
3047,O, ,X, , , ,O, ,X,0.944619010687468
3048, ,O,X, , , ,O, ,X,0.8872448893972485
3049, , ,X, , ,O,O, ,X,0.85623174151884
3050,O,X,X,X, , ,O,O,X,0.0
3051,O,X,X, , ,X,O,O,X,0.996828788061066
3052,O,X,X,X, ,O,O,O,X,0.0
3053,O,X,X, , , ,O,O,X,0.8002616810402833
3054, ,X,X, , , ,O,O,X,-0.21434374999999997
3055,X,X,O,O,X,X, , ,O,1.3010995149544837e-23
3056,X,X,O,O,X, ,X, ,O,-0.54921875
3057,X,X,O,O,X, , ,X,O,0.9999899434148384
3058,X,O, , , ,O,X, , ,0.9012764252025633
3059,X,O,X, , , ,X,O, ,-0.43357666015625
3060,X,O, ,X, , ,X,O, ,0.9762427359819412
3061,X,O, , , ,X,X,O, ,-0.40399712524414055
3062,X,X, , , ,O,O, ,X,0.24836376953125006
3063,X, ,X, , ,O,O, ,X,0.902499847802969
3064,X, , ,X, ,O,O, ,X,-0.10004229010093309
3065,X, , , , ,O,O,X,X,-0.21434374999999997
3066,X,X, ,O, ,O,O, ,X,0.41562499999999997
3067,X,X, , , ,O,O,O,X,0.724560546875
3068,X,X, ,O, ,O,O,X,X,0.0
3069,X,X,O,O,X, , , , ,0.8309407870978729
3070,X, ,O,O,X, ,X,X,O,-0.8548927307128906
3071,O,X,X, , , , ,X,O,-0.7904455848038197
3072,O,X, ,X, , , ,X,O,-0.2375
3073,O,X, , , ,X, ,X,O,-0.08478007812500002
3074,O,X, , , , ,X,X,O,-0.8190689926147461
3075,O,X,O, , ,X, ,X,O,0.21434374999999997
3076,O,X, ,O, ,X, ,X,O,0.41562499999999997
3077,O,X, , ,O,X, ,X,O,-0.9999899434148384
3078,O,X, , , ,X,O,X,O,0.2887109375
3079,O,X,O,X, ,X, ,X,O,-0.06828124999999999
3080,O,X,O, ,X,X, ,X,O,0.0
3081,O,X,O, , ,X,X,X,O,-0.16134544482193625
3082,O,X,O,X,X,X,O,X,O,0.4375
3083,O,X,O,X, ,X,O,X,O,0.41562499999999997
3084,X, ,X, ,X,O, , ,O,0.9024473270537371
3085,X, ,X, , ,O,X, ,O,0.5562625732421875
3086,X,O,X, , ,O,X, ,O,0.9443347277480061
3087,X, ,X, ,O,O,X, ,O,0.9053954910531465
3088,X, ,X, , ,O,X,O,O,0.6494140625
3089,X,O,X,X, ,O,X, ,O,0.0
3090,X,O,X, ,X,O,X, ,O,0.9999999999241489
3091,X,O,X, , ,O,X,X,O,0.616943359375
3092,X,O, ,X, , ,X, ,O,0.99982141790983
3093,X,O, , , ,X,X, ,O,0.0
3094,X,O,O,O,X,X, ,X,O,0.0
3095,X,X, , , ,O, ,X,O,0.0
3096, ,X, ,X, ,O, ,X,O,-0.21434374999999997
3097, ,X, , , ,O,X,X,O,-0.36730163574218744
3098, ,X, , , ,O, ,X,O,0.2375
3099,O,X, ,X,O, , ,X, ,-0.9364282226089017
3100,O,X, , ,O,X, ,X, ,-0.8548927307128906
3101,O,X, , ,O, ,X,X, ,-0.8905694661716864
3102,O,X, , ,O, , ,X,X,-0.8070801431949814
3103,O,X,O, ,O, ,X,X, ,0.6494140625
3104,O,X, ,O,O, ,X,X, ,0.6494140625
3105,O,X, , ,O,O,X,X, ,0.45403320312499995
3106,O,X, , ,O, ,X,X,O,-0.9999989932059441
3107,O,X,X, ,O,O,X,X, ,-0.9098766207695007
3108,O,X, ,X,O,O,X,X, ,-0.9387354114842401
3109,O,X, , ,O,O,X,X,X,0.9899774042423815
3110,O,X,X,O,O,O,X,X, ,-0.822021484375
3111,X,O,O,X, , ,X, , ,0.9957717174147547
3112,X,O,O, , , ,X,X, ,0.5217578125
3113,X,O,O, , , ,X, ,X,0.225625
3114,X,O,O,O,X, ,X,X, ,0.0
3115,X,O,X, ,X,O,O, ,X,0.9999999999999998
3116,X,O,X, , ,O,O,X,X,0.0
3117,X,X, ,O,X,O, ,O, ,0.9404785340302624
3118,X,X, ,O,X, , ,O,O,0.9220703664887696
3119,X,X, ,O,X,X, ,O,O,-0.9330729493871331
3120,X,X, ,O,X,X,O,O,O,-0.9996825207285867
3121,X,X, ,O,X, , ,O, ,0.9018696449066087
3122,X,X, , ,X,O, ,O, ,0.6579723173094724
3123,O, ,X, ,O,X, , , ,0.9498701996675981
3124, ,O,X, ,O,X, , , ,0.9225615771673632
3125, , ,X, ,O,X, ,O, ,0.7878330574327101
3126,O, ,X,X,O,X, , ,O,-0.9999999968072427
3127, ,O,X,X,O,X, , ,O,-0.9012925858293441
3128, , ,X,X,O,X,O, ,O,-0.8895127902717054
3129, , ,X,X,O,X, ,O,O,-0.8864193019177764
3130,X, , ,O,X, , ,O,X,0.99976189054644
